2207,0.0
3600,0.0
3143,0.0
3080,0.0
2809,0.0
2777,0.0
488,0.0
504,1.0
141,1.0
518,1.0
1278,1.0
1288,0.0
121,1.0
3613,0.0
133,1.0
1330,1.0
3172,0.0
2168,0.0
1789,0.0
3239,0.0
2386,0.0
3459,0.0
3113,0.0
1344,1.0
1414,1.0
3488,0.0
2145,0.0
65,1.0
296,1.0
1499,0.0
1834,0.0
1690,0.0
3346,0.0
2952,0.0
838,1.0
1183,1.0
2024,0.0
1197,1.0
3615,0.0
2191,0.0
2541,0.0
1066,1.0
3166,0.0
2642,0.0
2460,0.0
2254,0.0
2202,0.0
406,1.0
105,1.0
3404,0.0
1817,0.0
25,1.0
2743,0.0
1181,1.0
984,1.0
2447,0.0
3416,0.0
3232,0.0
2817,0.0
1029,1.0
417,1.0
3554,0.0
1956,0.0
291,1.0
1413,1.0
3635,0.0
617,1.0
2640,0.0
644,1.0
2627,0.0
237,1.0
339,1.0
3397,0.0
329,1.0
1709,0.0
788,1.0
581,1.0
2089,0.0
608,1.0
92,0.0
614,1.0
3483,0.0
3526,0.0
3634,0.0
551,1.0
1901,0.0
1500,0.0
2293,0.0
2047,0.0
2637,1.0
3270,0.0
1668,0.0
1378,1.0
3038,0.0
908,1.0
258,1.0
3392,0.0
1028,1.0
3472,0.0
1455,1.0
2944,0.0
3581,0.0
731,1.0
392,0.0
1858,0.0
263,0.0
3155,0.0
2742,0.0
3341,0.0
889,1.0
2218,0.0
1239,0.0
3492,0.0
2304,0.0
3237,0.0
454,1.0
944,0.0
2544,0.0
927,1.0
569,0.0
2534,0.0
2115,0.0
2594,1.0
2023,0.0
2611,0.0
2505,0.0
381,0.0
2808,0.0
2536,0.0
958,1.0
3379,0.0
2237,0.0
555,1.0
673,1.0
1329,0.0
1167,0.0
2252,0.0
3585,0.0
1188,1.0
458,1.0
2265,0.0
2890,0.0
898,1.0
532,1.0
3061,0.0
96,0.0
2899,0.0
148,1.0
3308,0.0
1504,0.0
2240,0.0
3189,0.0
2200,1.0
3079,0.0
1163,0.0
1595,0.0
960,1.0
865,1.0
510,1.0
3642,0.0
1610,0.0
1430,0.0
3358,0.0
1326,0.0
2452,0.0
932,1.0
1233,0.0
1305,1.0
3596,0.0
627,1.0
2985,0.0
2887,0.0
3349,0.0
1291,0.0
3257,0.0
2301,0.0
770,1.0
326,0.0
1869,1.0
606,1.0
986,1.0
1665,0.0
1456,1.0
3401,0.0
3059,0.0
2924,0.0
748,1.0
2954,0.0
2236,0.0
1793,0.0
218,1.0
2475,0.0
2302,0.0
695,1.0
1588,0.0
373,1.0
52,1.0
494,1.0
3144,0.0
3060,0.0
2907,0.0
2319,0.0
869,1.0
2971,0.0
2127,0.0
1230,1.0
1947,0.0
2439,0.0
3626,0.0
1810,0.0
1094,1.0
1825,1.0
3181,0.0
189,1.0
875,1.0
2268,0.0
3069,0.0
1714,0.0
1612,0.0
2264,0.0
646,1.0
2014,1.0
514,1.0
844,1.0
1581,0.0
3430,0.0
1074,1.0
2329,0.0
3497,0.0
2169,1.0
597,1.0
2038,0.0
2346,0.0
2766,0.0
197,1.0
2580,0.0
1397,1.0
3534,1.0
2582,0.0
1099,0.0
2366,0.0
2850,0.0
3372,0.0
2073,0.0
3278,0.0
929,1.0
1039,1.0
721,1.0
991,1.0
2722,0.0
2868,0.0
446,1.0
1176,1.0
3599,1.0
2708,1.0
3406,0.0
2673,0.0
3205,0.0
2576,0.0
3303,0.0
3516,0.0
950,1.0
849,1.0
1604,0.0
1075,0.0
2045,0.0
2009,1.0
1072,1.0
2807,0.0
2571,0.0
2646,0.0
2512,0.0
3301,0.0
3598,0.0
214,1.0
2988,0.0
3670,0.0
1261,1.0
812,1.0
3597,0.0
2411,1.0
2668,0.0
2593,0.0
1562,0.0
2432,0.0
585,1.0
102,1.0
746,1.0
447,1.0
209,1.0
1686,0.0
1394,1.0
376,1.0
2691,0.0
769,1.0
3321,1.0
196,1.0
3408,1.0
1170,1.0
2910,0.0
3202,0.0
2538,0.0
1450,0.0
2882,0.0
435,1.0
278,1.0
1819,0.0
2069,0.0
2196,0.0
3325,0.0
992,1.0
690,1.0
143,1.0
1507,0.0
2298,0.0
2554,0.0
17,1.0
3650,0.0
1526,0.0
772,0.0
513,1.0
1131,1.0
3426,0.0
3528,1.0
2375,0.0
3054,0.0
2895,0.0
2829,0.0
3236,0.0
3018,0.0
2310,0.0
2620,0.0
297,1.0
1299,0.0
2448,1.0
2823,0.0
2523,0.0
1419,1.0
3405,0.0
1788,0.0
1162,1.0
3101,0.0
3549,0.0
1083,1.0
492,1.0
67,1.0
1836,0.0
2309,0.0
2257,0.0
2537,0.0
1673,0.0
1323,1.0
187,1.0
2122,0.0
1092,1.0
1315,1.0
1770,0.0
654,1.0
2625,0.0
44,1.0
3419,0.0
642,1.0
30,1.0
966,1.0
2314,0.0
1865,0.0
192,1.0
2082,0.0
