2164,0.0
637,1.0
3642,0.0
2937,0.0
2190,0.0
1722,0.0
1512,0.0
1016,1.0
1746,0.0
3628,0.0
36,1.0
578,1.0
3435,1.0
2594,0.0
3558,0.0
3360,0.0
2030,0.0
28,1.0
103,1.0
79,1.0
1673,1.0
1729,0.0
729,1.0
1068,1.0
1788,0.0
1491,0.0
3022,0.0
2093,0.0
304,0.0
2947,0.0
3033,0.0
1690,0.0
3283,0.0
1877,0.0
2508,0.0
1849,0.0
3168,0.0
3095,0.0
2612,0.0
3316,0.0
2976,0.0
2358,0.0
2908,0.0
2590,0.0
1408,1.0
923,1.0
2990,0.0
1330,1.0
1656,0.0
3256,0.0
2067,0.0
1151,1.0
442,1.0
2939,0.0
3382,1.0
2050,0.0
3036,0.0
930,1.0
2938,0.0
2289,0.0
983,1.0
622,1.0
3334,0.0
582,1.0
3323,0.0
2036,0.0
380,0.0
485,1.0
1893,0.0
1163,0.0
3481,1.0
500,1.0
156,1.0
3373,0.0
2549,1.0
2923,0.0
285,1.0
1420,1.0
3251,0.0
3646,0.0
3195,0.0
627,1.0
120,1.0
1879,0.0
1482,0.0
722,1.0
2106,0.0
2624,0.0
2007,0.0
3615,0.0
502,0.0
2955,0.0
3123,0.0
1917,0.0
3304,0.0
1246,1.0
1693,0.0
3076,0.0
101,1.0
3343,0.0
899,1.0
2292,0.0
2487,0.0
3564,0.0
1339,1.0
3016,0.0
2333,0.0
96,0.0
880,1.0
1925,0.0
1955,0.0
2249,0.0
2779,0.0
3086,0.0
2208,0.0
505,1.0
1744,0.0
3281,0.0
2610,1.0
900,1.0
1953,0.0
1981,0.0
1056,1.0
591,1.0
3359,0.0
3109,0.0
366,1.0
166,1.0
2420,0.0
2962,0.0
76,1.0
3455,1.0
2959,0.0
3436,0.0
1125,1.0
1855,0.0
587,1.0
3073,0.0
3171,0.0
1675,0.0
947,1.0
1787,0.0
2830,0.0
2992,0.0
809,1.0
1622,0.0
2196,0.0
1320,1.0
904,0.0
3065,0.0
2325,0.0
3197,0.0
2614,0.0
2550,0.0
2913,0.0
3370,0.0
3202,0.0
1402,1.0
2516,0.0
905,1.0
419,1.0
3054,0.0
488,0.0
2530,0.0
1289,1.0
2334,0.0
2506,0.0
1144,1.0
1314,1.0
1480,0.0
41,1.0
1881,0.0
716,1.0
2194,0.0
195,1.0
2375,0.0
1613,0.0
732,1.0
1506,0.0
796,1.0
3617,0.0
1347,0.0
1046,1.0
2803,0.0
3572,0.0
1473,1.0
3247,0.0
3510,1.0
1074,1.0
1121,1.0
1541,0.0
2988,0.0
147,1.0
1394,1.0
2090,0.0
1878,0.0
2182,0.0
2294,0.0
1444,1.0
1109,1.0
2694,0.0
1076,1.0
1224,1.0
1411,1.0
3278,0.0
2762,0.0
2186,0.0
604,1.0
3129,0.0
747,1.0
2886,0.0
1637,0.0
157,1.0
787,1.0
1658,0.0
474,1.0
2777,0.0
875,1.0
1857,0.0
1127,1.0
2968,0.0
1322,1.0
998,1.0
1071,0.0
1978,0.0
2169,1.0
2994,1.0
755,1.0
956,1.0
1407,1.0
2798,0.0
2320,0.0
363,1.0
3551,0.0
2139,0.0
2602,1.0
1221,1.0
1439,1.0
3546,0.0
1010,1.0
369,1.0
1258,1.0
2232,0.0
1922,0.0
302,1.0
1676,0.0
2556,0.0
135,1.0
1223,1.0
3239,0.0
3605,0.0
1403,0.0
2838,0.0
1662,0.0
781,1.0
2445,0.0
2709,0.0
1812,0.0
3565,0.0
666,1.0
2056,0.0
3103,0.0
2795,0.0
1373,1.0
1084,1.0
3460,0.0
3452,0.0
32,1.0
1053,0.0
3290,0.0
1357,0.0
3042,0.0
1991,0.0
2711,0.0
290,1.0
2265,0.0
2184,0.0
3177,0.0
1362,1.0
1436,1.0
3652,0.0
902,1.0
1315,1.0
657,0.0
2181,0.0
1835,0.0
2699,0.0
963,1.0
1351,1.0
1522,0.0
2963,0.0
3369,1.0
1723,0.0
2807,0.0
61,1.0
3385,0.0
602,1.0
390,1.0
1498,0.0
2193,0.0
3106,1.0
3319,0.0
1998,0.0
1412,1.0
1497,0.0
3145,0.0
576,1.0
323,1.0
3411,0.0
1680,0.0
2745,0.0
1055,1.0
2626,0.0
3219,0.0
2283,0.0
571,1.0
2227,1.0
1681,0.0
704,1.0
1390,1.0
2583,0.0
2661,0.0
95,1.0
1472,1.0
3613,0.0
2564,1.0
1887,0.0
2309,0.0
1775,0.0
1034,1.0
2604,0.0
1167,0.0
1441,1.0
2527,0.0
100,0.0
73,1.0
2388,0.0
2002,0.0
3548,0.0
3321,1.0
1794,0.0
2404,0.0
3075,1.0
436,1.0
1540,0.0
2113,0.0
3147,0.0
2815,0.0
3626,0.0
2636,1.0
418,1.0
3027,0.0
1871,0.0
82,1.0
1957,0.0
3364,0.0
143,1.0
2427,0.0
3149,0.0
2343,0.0
2921,0.0
2568,0.0
874,1.0
1177,1.0
811,1.0
2356,0.0
1197,1.0
960,1.0
