3631,0.0
1114,1.0
2005,0.0
1939,0.0
2108,0.0
1221,1.0
676,1.0
274,1.0
1506,0.0
2311,0.0
2396,0.0
666,1.0
1162,1.0
1957,0.0
577,1.0
1650,0.0
1499,0.0
3391,0.0
1843,0.0
3025,0.0
2217,0.0
1517,0.0
3378,0.0
2522,0.0
3286,0.0
235,1.0
3458,0.0
1697,0.0
827,0.0
1745,0.0
1275,0.0
2808,0.0
651,1.0
2504,0.0
1081,1.0
1476,0.0
2252,0.0
3529,0.0
1524,0.0
1880,0.0
10,1.0
3318,0.0
1948,0.0
3140,0.0
2029,0.0
1645,0.0
254,0.0
215,1.0
3256,0.0
3282,0.0
3628,0.0
1070,1.0
65,1.0
3466,0.0
2186,0.0
3168,0.0
2893,0.0
2757,0.0
315,1.0
422,0.0
3236,0.0
2336,0.0
1945,0.0
2513,0.0
1022,1.0
303,1.0
927,1.0
2597,0.0
501,1.0
2796,0.0
2487,0.0
1306,1.0
2613,1.0
1239,0.0
1009,0.0
1261,1.0
2595,0.0
1338,1.0
800,1.0
3630,0.0
3653,0.0
3510,1.0
2259,0.0
194,1.0
2653,0.0
356,1.0
362,1.0
524,0.0
2965,0.0
280,1.0
3372,0.0
3067,0.0
2920,0.0
3270,0.0
1031,1.0
658,1.0
1581,0.0
2063,0.0
368,1.0
482,1.0
3139,0.0
2717,0.0
2644,0.0
1627,0.0
2577,0.0
1536,0.0
2762,0.0
1895,0.0
2627,0.0
158,1.0
1801,0.0
132,1.0
2718,0.0
1498,0.0
3131,0.0
3281,0.0
15,0.0
3120,0.0
2223,0.0
2412,0.0
2229,0.0
2371,0.0
1432,1.0
3447,0.0
3336,0.0
3330,0.0
2177,0.0
1101,1.0
1970,0.0
1503,0.0
216,1.0
1521,1.0
3227,0.0
2286,0.0
3474,0.0
552,1.0
2431,0.0
1181,1.0
2432,0.0
2898,0.0
175,1.0
3079,0.0
3438,0.0
1857,0.0
82,1.0
1473,1.0
701,0.0
977,1.0
1036,1.0
1738,0.0
2707,0.0
1691,0.0
3279,0.0
995,1.0
1126,1.0
1519,0.0
1153,1.0
2195,0.0
47,1.0
3028,0.0
3311,0.0
3016,0.0
3004,0.0
219,1.0
152,1.0
3454,1.0
381,0.0
2636,1.0
2945,0.0
3301,0.0
332,1.0
1669,0.0
20,1.0
56,1.0
1547,0.0
1991,0.0
2889,0.0
3196,0.0
2974,0.0
493,1.0
1024,1.0
3030,0.0
360,1.0
244,1.0
3660,0.0
1518,0.0
1700,0.0
2349,1.0
1481,0.0
464,1.0
3567,1.0
457,1.0
3094,0.0
2949,0.0
1204,1.0
1690,0.0
649,1.0
1629,0.0
2677,0.0
1917,0.0
2462,0.0
1462,1.0
594,1.0
1088,1.0
805,1.0
2616,0.0
3076,0.0
545,1.0
3489,0.0
1797,0.0
1069,1.0
1951,0.0
3287,0.0
2663,0.0
1472,1.0
1183,1.0
348,1.0
265,0.0
1973,0.0
2074,0.0
703,1.0
1849,0.0
2325,0.0
1741,0.0
3491,0.0
1934,0.0
372,1.0
1821,0.0
1386,1.0
130,1.0
749,1.0
2602,0.0
1864,0.0
1639,0.0
323,1.0
1598,0.0
3014,0.0
1764,0.0
1251,1.0
3157,0.0
3053,0.0
3426,0.0
1531,0.0
365,1.0
1205,1.0
625,1.0
865,1.0
522,1.0
836,1.0
3071,0.0
1628,0.0
2021,1.0
3126,0.0
1425,1.0
3206,0.0
620,1.0
456,1.0
1833,0.0
1494,0.0
1713,0.0
38,1.0
674,1.0
331,1.0
460,1.0
1010,1.0
1178,1.0
1188,0.0
1908,0.0
3023,0.0
3190,0.0
52,1.0
1748,0.0
3607,0.0
3644,0.0
1085,1.0
214,1.0
2359,0.0
67,1.0
2860,0.0
3274,0.0
1375,0.0
472,1.0
273,0.0
515,1.0
2419,0.0
74,1.0
544,1.0
1704,0.0
2050,0.0
2745,0.0
2220,1.0
3552,0.0
2437,0.0
784,1.0
1138,1.0
2438,0.0
1744,0.0
3576,0.0
809,1.0
1659,0.0
2149,0.0
3571,0.0
2477,0.0
1113,1.0
1463,1.0
2157,0.0
435,1.0
1016,1.0
520,0.0
615,1.0
1381,1.0
2875,0.0
1877,0.0
534,1.0
1056,1.0
632,1.0
374,1.0
1493,0.0
1760,0.0
3346,0.0
3081,0.0
1749,0.0
2890,0.0
1300,0.0
1298,1.0
1470,1.0
3284,0.0
3258,0.0
2818,0.0
2545,0.0
448,0.0
2695,0.0
935,0.0
2922,0.0
994,1.0
1227,1.0
3163,0.0
2571,0.0
964,1.0
2047,0.0
1609,0.0
14,1.0
568,1.0
586,1.0
2104,0.0
2767,0.0
506,1.0
3570,0.0
1701,0.0
3322,0.0
3602,0.0
765,0.0
3059,0.0
304,0.0
1372,1.0
3328,0.0
2714,0.0
2761,0.0
2131,0.0
3569,1.0
1322,1.0
2179,0.0
3245,0.0
3443,0.0
2700,0.0
764,1.0
2367,0.0
3350,0.0
